Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04932:Non-alcoholic fatty liver disease	18	6.451612903225806	2.678294847840018E-7	4790, 5970, 7124, 2353, 7040, 5290, 581, 3569, 356, 841, 1432, 3553, 207, 5468, 637, 4513, 836, 3667	218	157	8840	4.649097177584293	6.909762898399396E-5	9.337838793820603E-7	4.5241467024324633E-7
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	17	6.093189964157706	3.525363570324817E-7	7046, 4790, 5594, 4792, 5970, 6772, 7124, 6885, 2353, 7040, 5290, 5609, 1432, 3553, 207, 5468, 8878	218	142	8840	4.854632381444632	9.09502599115708E-5	1.2127250681917368E-6	5.875605950541362E-7
KEGG_PATHWAY	hsa05133:Pertussis	13	4.659498207885305	3.6835094977032547E-7	7099, 4790, 5594, 5970, 7124, 2353, 387, 3569, 1432, 3553, 3586, 836, 4615	218	78	8840	6.758409785932722	9.503004689548344E-5	1.2504545400097891E-6	6.058403779117195E-7
KEGG_PATHWAY	hsa05321:Inflammatory bowel disease	12	4.301075268817205	4.2315841331412656E-7	2625, 7099, 3569, 4790, 4088, 5970, 6772, 7124, 3553, 3586, 6774, 7040	218	65	8840	7.486238532110092	1.0916893437118436E-4	1.4178554627927877E-6	6.869454761592963E-7
KEGG_PATHWAY	hsa05134:Legionellosis	11	3.942652329749104	8.568752232002225E-7	7099, 3569, 4790, 664, 4792, 5970, 7124, 841, 3553, 836, 4615	218	56	8840	7.965268676277851	2.2104946727286023E-4	2.834279584431505E-6	1.3731974730772798E-6
KEGG_PATHWAY	hsa05211:Renal cell carcinoma	12	4.301075268817205	9.185303419276677E-7	673, 3091, 5594, 1026, 7422, 7039, 3265, 207, 7428, 7040, 5290, 3845	218	70	8840	6.951507208387943	2.36952859282491E-4	2.9997573192068136E-6	1.4533707941893475E-6
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	16	5.734767025089606	1.4453225472902514E-6	5580, 5594, 8202, 7039, 2353, 2100, 3265, 2099, 3320, 5290, 8648, 207, 4313, 1956, 3845, 4318	218	139	8840	4.667678701075837	3.728239705467207E-4	4.661165215011061E-6	2.258316480141018E-6
KEGG_PATHWAY	hsa04370:VEGF signaling pathway	11	3.942652329749104	1.66519143752492E-6	5594, 7422, 3791, 1432, 3265, 5743, 207, 8877, 5290, 5747, 3845	218	60	8840	7.434250764525994	4.295274752293965E-4	5.303943097301597E-6	2.5697398727236418E-6
KEGG_PATHWAY	hsa04014:Ras signaling pathway	20	7.168458781362006	5.673318671110902E-6	4790, 5594, 3791, 7422, 5970, 7039, 3265, 2264, 5290, 2260, 3481, 3480, 387, 2248, 356, 2247, 3479, 207, 1956, 3845	218	238	8840	3.4076015727391873	0.0014626496530306676	1.7850197770080643E-5	8.64835163279101E-6
KEGG_PATHWAY	hsa05146:Amoebiasis	13	4.659498207885305	7.558631773324713E-6	7099, 4790, 5970, 7124, 7040, 5290, 3914, 3569, 2335, 3553, 3586, 836, 5747	218	103	8840	5.11801906119177	0.0019482340911531892	2.3495505994190074E-5	1.13834815863324E-5
KEGG_PATHWAY	hsa05130:Pathogenic Escherichia coli infection	18	6.451612903225806	9.642248177538616E-6	7099, 4790, 5594, 4792, 5970, 7124, 6885, 2353, 6093, 581, 387, 3569, 356, 841, 1432, 3553, 836, 4615	218	203	8840	3.595607176752384	0.0024846202322040822	2.9615476545297178E-5	1.4348583597527702E-5
KEGG_PATHWAY	hsa04140:Autophagy - animal	16	5.734767025089606	1.631361176568587E-5	5580, 3091, 5594, 6885, 3265, 5290, 3480, 5728, 10645, 664, 2475, 207, 1508, 8878, 3667, 3845	218	169	8840	3.83909668313338	0.004200100967285625	4.951660982996417E-5	2.399060553777334E-5
KEGG_PATHWAY	hsa05171:Coronavirus disease - COVID-19	19	6.810035842293908	2.1119991424172816E-5	7099, 4790, 5594, 4792, 7113, 5970, 6772, 7124, 6885, 6774, 2353, 5290, 3439, 3569, 1432, 3553, 4312, 1956, 4615	218	238	8840	3.237221494102228	0.005434196373646727	6.335997427251844E-5	3.069766195373956E-5
KEGG_PATHWAY	hsa04913:Ovarian steroidogenesis	9	3.225806451612903	2.9733519492402317E-5	1588, 8644, 1543, 3479, 1586, 5743, 3284, 3283, 3480	218	51	8840	7.155963302752293	0.0076420122787753675	8.817526470160688E-5	4.272057398333666E-5
KEGG_PATHWAY	hsa04935:Growth hormone synthesis, secretion and action	13	4.659498207885305	4.259455186737624E-5	5594, 6772, 6774, 2353, 3265, 5290, 3479, 1432, 2475, 207, 3667, 5747, 3845	218	122	8840	4.320950518875019	0.010929463066088663	1.2487948161117124E-4	6.0503624811613973E-5
KEGG_PATHWAY	hsa04931:Insulin resistance	12	4.301075268817205	7.042331562509137E-5	5728, 5580, 3569, 4790, 4792, 5970, 7124, 6774, 2475, 207, 3667, 5290	218	109	8840	4.464270684285835	0.018005778662009364	2.041484879918379E-4	9.89091511588362E-5
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	16	5.734767025089606	7.719911011686614E-5	5580, 4790, 5594, 4792, 5970, 6772, 6774, 3265, 5290, 6093, 673, 387, 3579, 207, 5747, 3845	218	193	8840	3.3616960593240486	0.019721083611685564	2.213041156683496E-4	1.0722098627342519E-4
KEGG_PATHWAY	hsa04934:Cushing syndrome	14	5.017921146953405	1.0829090186162295E-4	5594, 1395, 3284, 3283, 1019, 1029, 595, 673, 1017, 1026, 1499, 1586, 1956, 5925	218	155	8840	3.6626220775377334	0.027553838125279118	3.070225569263596E-4	1.4875123882091064E-4
KEGG_PATHWAY	hsa04213:Longevity regulating pathway - multiple species	9	3.225806451612903	1.2523317848145172E-4	3479, 2475, 3265, 207, 3667, 5290, 6648, 3845, 3480	218	62	8840	5.8863569103285	0.03179572237898376	3.51197391828419E-4	1.701537751106681E-4
KEGG_PATHWAY	hsa04150:mTOR signaling pathway	14	5.017921146953405	1.3154854892773567E-4	5594, 7124, 3265, 5290, 3480, 5728, 673, 387, 3479, 2475, 207, 3667, 10641, 3845	218	158	8840	3.5930786203692957	0.03337219882677178	3.610587832271894E-4	1.7493158102092508E-4
KEGG_PATHWAY	hsa04110:Cell cycle	14	5.017921146953405	1.3154854892773567E-4	5111, 4088, 7157, 7040, 1019, 1029, 595, 1017, 2810, 4609, 1026, 11200, 5934, 5925	218	158	8840	3.5930786203692957	0.03337219882677178	3.610587832271894E-4	1.7493158102092508E-4
KEGG_PATHWAY	hsa04217:Necroptosis	14	5.017921146953405	1.4020325239069413E-4	7099, 6772, 7124, 6774, 3320, 9131, 581, 142, 3439, 356, 841, 3553, 637, 8878	218	159	8840	3.5704806416248345	0.035528479783330735	3.8076251701893774E-4	1.8447796367196599E-4
KEGG_PATHWAY	hsa05415:Diabetic cardiomyopathy	16	5.734767025089606	1.5310685085542157E-4	5580, 7046, 4790, 4088, 5970, 7040, 5290, 142, 5728, 1432, 2475, 207, 4313, 4513, 3667, 4318	218	205	8840	3.164913850973372	0.03873445996797442	4.1147466167394545E-4	1.9935787871799683E-4
KEGG_PATHWAY	hsa04152:AMPK signaling pathway	12	4.301075268817205	1.9489495640236663E-4	595, 10645, 3479, 2203, 6885, 2475, 5468, 207, 3667, 5290, 2194, 3480	218	122	8840	3.988569709730787	0.04904429929989784	5.183803995032019E-4	2.511532943329467E-4
KEGG_PATHWAY	hsa05144:Malaria	8	2.867383512544803	1.984656275364084E-4	7099, 7057, 3569, 7124, 3553, 3586, 7040, 4615	218	50	8840	6.488073394495413	0.04992011999522328	5.22491141881565E-4	2.531449330821536E-4
KEGG_PATHWAY	hsa05010:Alzheimer disease	23	8.24372759856631	2.3091109696195256E-4	4790, 5594, 5970, 7124, 4311, 3265, 5290, 673, 5609, 201266, 3569, 1499, 841, 3553, 55334, 2475, 5743, 207, 637, 4513, 836, 3667, 3845	218	391	8840	2.385321100917431	0.05784167223636105	6.017683132947854E-4	2.915544153560007E-4
KEGG_PATHWAY	hsa04630:JAK-STAT signaling pathway	14	5.017921146953405	2.428443716970701E-4	6772, 6774, 3265, 5290, 5292, 3439, 595, 3569, 4609, 1026, 3586, 2475, 207, 1956	218	168	8840	3.3792048929663614	0.06073859947286875	6.218979843436932E-4	3.013071629572157E-4
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	11	3.942652329749104	2.4345618766943028E-4	7099, 4790, 4792, 5970, 7124, 6885, 3553, 5743, 5328, 4615, 142	218	105	8840	4.248143294014854	0.06088688484765259	6.218979843436932E-4	3.013071629572157E-4
KEGG_PATHWAY	hsa05143:African trypanosomiasis	7	2.5089605734767026	2.5113004191114883E-4	3569, 356, 7124, 3553, 3586, 3250, 4615	218	37	8840	7.67170840565336	0.06274481170864532	6.352112824811411E-4	3.077574043028785E-4
KEGG_PATHWAY	hsa04920:Adipocytokine signaling pathway	9	3.225806451612903	2.9555784267928123E-4	10645, 4790, 4792, 5970, 7124, 6774, 2475, 207, 3667	218	70	8840	5.2136304062909575	0.07342954727871642	7.403293535073259E-4	3.586867022806811E-4
KEGG_PATHWAY	hsa04350:TGF-beta signaling pathway	11	3.942652329749104	3.0655160059850914E-4	7057, 387, 7046, 4609, 5594, 4088, 7124, 3400, 3397, 7040, 6093	218	108	8840	4.130139313625552	0.07605472756729048	7.6048377840784E-4	3.684514430270542E-4
KEGG_PATHWAY	hsa04914:Progesterone-mediated oocyte maturation	11	3.942652329749104	3.8277238160421706E-4	6790, 673, 1017, 5594, 3479, 1432, 3320, 207, 5290, 3845, 3480	218	111	8840	4.018513926770807	0.09405273376711909	9.40526423370362E-4	4.55681406671687E-4
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	16	5.734767025089606	5.262841980343677E-4	5594, 3265, 2264, 28964, 5290, 6093, 2260, 673, 387, 2248, 2247, 2335, 207, 5747, 1956, 3845	218	230	8840	2.820901475867571	0.1269976798018203	0.0012809558782345932	6.206181580593958E-4
KEGG_PATHWAY	hsa01523:Antifolate resistance	6	2.1505376344086025	7.349369779226096E-4	3569, 4790, 5970, 7124, 3553, 239	218	30	8840	8.110091743119266	0.17277905197703647	0.0017720910308788157	8.585712358908991E-4
KEGG_PATHWAY	hsa00140:Steroid hormone biosynthesis	8	2.867383512544803	7.618642791616608E-4	1588, 8644, 1543, 7367, 1586, 3284, 3283, 6716	218	62	8840	5.232317253625333	0.17851031548385765	0.0018200091113306342	8.817873601408111E-4
KEGG_PATHWAY	hsa04664:Fc epsilon RI signaling pathway	8	2.867383512544803	0.0014461459670207053	5609, 5594, 7124, 1432, 3265, 207, 5290, 3845	218	69	8840	4.7015024597792845	0.31159345180349185	0.003422987701755431	0.0016584242741063135
KEGG_PATHWAY	hsa04148:Efferocytosis	12	4.301075268817205	0.0015614316901197383	682, 7057, 3091, 5594, 1432, 3586, 5468, 5743, 8877, 836, 7040, 5747	218	156	8840	3.119266055045872	0.33179763834840015	0.0036622670550081134	0.0017743541933178846
KEGG_PATHWAY	hsa05120:Epithelial cell signaling in Helicobacter pylori infection	8	2.867383512544803	0.0017104692809127673	4790, 3579, 4792, 5970, 1432, 28964, 836, 1956	218	71	8840	4.569065770771418	0.35704395823521407	0.0039487661856144295	0.0019131619116348985
KEGG_PATHWAY	hsa04662:B cell receptor signaling pathway	9	3.225806451612903	0.0017141930728248689	4790, 5594, 4792, 5970, 2353, 3265, 207, 5290, 3845	218	91	8840	4.010484927916121	0.35766243262761954	0.0039487661856144295	0.0019131619116348985
KEGG_PATHWAY	hsa04658:Th1 and Th2 cell differentiation	9	3.225806451612903	0.0018386632836494693	2625, 4790, 5594, 4792, 5970, 6772, 1432, 2353, 4851	218	92	8840	3.966892700438772	0.37799787543841235	0.00419800997505808	0.002033919561559147
KEGG_PATHWAY	hsa04622:RIG-I-like receptor signaling pathway	8	2.867383512544803	0.0018559775127766354	3439, 4790, 4792, 5970, 7124, 1432, 841, 6885	218	72	8840	4.505606523955148	0.3807753258418666	0.00420037016049449	0.0020350630622550827
KEGG_PATHWAY	hsa04912:GnRH signaling pathway	9	3.225806451612903	0.0019701653466210685	5580, 5609, 5594, 1432, 4323, 3265, 4313, 1956, 3845	218	93	8840	3.9242379402189997	0.3987858217984447	0.004420023125462919	0.0021414840724142048
KEGG_PATHWAY	hsa04928:Parathyroid hormone synthesis, secretion and action	10	3.584229390681003	0.002028942798111284	2625, 673, 387, 5594, 1026, 7421, 2353, 4323, 2260, 1956	218	115	8840	3.5261268448344634	0.4078521945283855	0.0045126486371785445	0.0021863607738268147
KEGG_PATHWAY	hsa04960:Aldosterone-regulated sodium reabsorption	6	2.1505376344086025	0.0022077581644463417	2810, 5594, 3479, 3667, 5290, 3845	218	38	8840	6.4027040077257364	0.4346053548713136	0.004868389798522703	0.002358715987656348
KEGG_PATHWAY	hsa04371:Apelin signaling pathway	11	3.942652329749104	0.0023010434345974136	595, 7046, 5054, 5594, 4088, 2475, 3265, 999, 207, 8877, 3845	218	140	8840	3.1861074705111405	0.4480806150011929	0.005031094967170616	0.002437546011226074
KEGG_PATHWAY	hsa05231:Choline metabolism in cancer	9	3.225806451612903	0.0029225135456082524	3091, 5594, 2475, 2353, 3265, 207, 5290, 1956, 3845	218	99	8840	3.6864053377814847	0.530042233199431	0.006323953884915701	0.003063931145792491
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	8	2.867383512544803	0.0029413738999607914	387, 3611, 1499, 2335, 999, 857, 5290, 5747	218	78	8840	4.159021406727829	0.5323301713201014	0.006323953884915701	0.003063931145792491
KEGG_PATHWAY	hsa05022:Pathways of neurodegeneration - multiple diseases	23	8.24372759856631	0.003691942551493509	4790, 5594, 5970, 7124, 3265, 581, 673, 5609, 3569, 2876, 356, 1499, 841, 1432, 3553, 2475, 5743, 637, 4513, 836, 8878, 3845, 3309	218	483	8840	1.9309742245522064	0.6149121715241181	0.00787207585359773	0.0038139902391461865
KEGG_PATHWAY	hsa04623:Cytosolic DNA-sensing pathway	8	2.867383512544803	0.004170781014918094	3439, 3569, 4790, 4792, 5970, 841, 3553, 836	218	83	8840	3.908477948491213	0.6598306745751272	0.008820176244662853	0.004273341203809522
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	11	3.942652329749104	0.004575964419609649	595, 10645, 387, 5594, 1026, 2353, 3265, 5743, 6093, 1956, 3845	218	154	8840	2.896461336828309	0.6937361452373061	0.009598364392351948	0.004650370345131757
KEGG_PATHWAY	hsa04650:Natural killer cell mediated cytotoxicity	10	3.584229390681003	0.0046350145847142855	3439, 673, 5594, 356, 7124, 3265, 637, 836, 5290, 3845	218	130	8840	3.119266055045872	0.6983879559253348	0.009643820668195852	0.004672393734591013
KEGG_PATHWAY	hsa04390:Hippo signaling pathway	11	3.942652329749104	0.005239415319903222	595, 7046, 5054, 4609, 4088, 1499, 3397, 999, 6657, 7040, 6591	218	157	8840	2.841114941857068	0.7421359602565332	0.01081415322028025	0.005239415319903222
KEGG_PATHWAY	hsa04930:Type II diabetes mellitus	6	2.1505376344086025	0.00564596632391942	5580, 5594, 7124, 2475, 3667, 5290	218	47	8840	5.1766543041186805	0.7679464186911178	0.011560788187073096	0.00564596632391942
KEGG_PATHWAY	hsa04910:Insulin signaling pathway	10	3.584229390681003	0.006822685571558624	673, 5594, 2203, 2475, 3265, 207, 3667, 5290, 2194, 3845	218	138	8840	2.9384390373620533	0.8290330740419	0.013860258877654527	0.006822685571558624
KEGG_PATHWAY	hsa04215:Apoptosis - multiple species	5	1.7921146953405016	0.007408381141581003	841, 5366, 637, 836, 581	218	32	8840	6.3360091743119265	0.8531696658314156	0.01493251823849921	0.007408381141581003
KEGG_PATHWAY	hsa04670:Leukocyte transendothelial migration	9	3.225806451612903	0.007617697253478304	387, 1500, 1499, 1432, 4313, 5290, 5747, 6093, 4318	218	116	8840	3.146156279658336	0.86094557940198	0.015235394506956608	0.007617697253478304
KEGG_PATHWAY	hsa05323:Rheumatoid arthritis	8	2.867383512544803	0.008205867642988921	7099, 3569, 7422, 7124, 3553, 2353, 4312, 7040	218	94	8840	3.4511028694124537	0.8806682731889607	0.0162854911683934	0.008205867642988921
KEGG_PATHWAY	hsa04072:Phospholipase D signaling pathway	10	3.584229390681003	0.011030099805694974	387, 5594, 3579, 2475, 3265, 207, 8877, 5290, 1956, 3845	218	149	8840	2.721507296348747	0.9428214620372523	0.02172340267075804	0.011030099805694974
KEGG_PATHWAY	hsa04137:Mitophagy - animal	8	2.867383512544803	0.014576087164381118	3091, 664, 5970, 7157, 665, 3265, 8878, 3845	218	105	8840	3.08955875928353	0.9773661205378983	0.028489624912199456	0.014576087164381118
KEGG_PATHWAY	hsa04730:Long-term depression	6	2.1505376344086025	0.015568932170762176	673, 5594, 3479, 3265, 3845, 3480	218	60	8840	4.055045871559633	0.9825494027613887	0.030201387218470988	0.015568932170762176
KEGG_PATHWAY	hsa04929:GnRH secretion	6	2.1505376344086025	0.02135438020611174	5594, 2100, 3265, 207, 5290, 3845	218	65	8840	3.743119266055046	0.9961861130852389	0.04111514994908082	0.02135438020611174
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	13	4.659498207885305	0.02253179712948243	3791, 7422, 4486, 7039, 2264, 2064, 2260, 1910, 2248, 2247, 8877, 2925, 1956	218	254	8840	2.075417178357293	0.9972043630369414	0.043060767847455314	0.02253179712948243
KEGG_PATHWAY	hsa04726:Serotonergic synapse	8	2.867383512544803	0.022896898599221813	673, 5594, 247, 239, 3265, 5743, 836, 3845	218	115	8840	2.820901475867571	0.9974612433329818	0.043436763519111965	0.022896898599221813
KEGG_PATHWAY	hsa04310:Wnt signaling pathway	10	3.584229390681003	0.027755072562982496	55366, 595, 387, 4609, 4088, 1499, 84445, 7157, 6885, 4316	218	174	8840	2.330486133080249	0.999298339586532	0.05226867679744149	0.027755072562982496
KEGG_PATHWAY	hsa04714:Thermogenesis	12	4.301075268817205	0.029940039937908496	8289, 6595, 6597, 1432, 2475, 3265, 5468, 4513, 6605, 2260, 23028, 3845	218	235	8840	2.0706617216474723	0.9996073248521523	0.05597485727522023	0.029940039937908496
KEGG_PATHWAY	hsa05168:Herpes simplex virus 1 infection	21	7.526881720430108	0.03150244787084487	4790, 4792, 5970, 6772, 7124, 7157, 6885, 5290, 581, 6041, 3439, 3569, 356, 841, 3553, 2475, 6732, 207, 637, 836, 4615	218	522	8840	1.6313402931561742	0.9997409282467968	0.058472169429337965	0.03150244787084487
KEGG_PATHWAY	hsa04640:Hematopoietic cell lineage	7	2.5089605734767026	0.03467160842430929	3569, 960, 7124, 3553, 4311, 925, 928	218	99	8840	2.8672041516078215	0.9998887831670895	0.06389482123908426	0.03467160842430929
KEGG_PATHWAY	hsa05020:Prion disease	13	4.659498207885305	0.04099160820501094	5580, 5594, 7124, 5290, 581, 3569, 1432, 3553, 4851, 857, 4513, 836, 3309	218	278	8840	1.8962444723120588	0.9999795741033944	0.075005921396403	0.04099160820501094
KEGG_PATHWAY	hsa04613:Neutrophil extracellular trap formation	10	3.584229390681003	0.0474057189808349	7099, 4790, 5594, 5970, 1432, 6885, 2475, 207, 10013, 5290	218	192	8840	2.112003058103976	0.9999963837685094	0.0861315175848972	0.0474057189808349
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	11	3.942652329749104	0.0516957317817318	673, 387, 4790, 5594, 4792, 5970, 2353, 1395, 207, 5290, 6093	218	226	8840	1.9736948932369898	0.9999988714833743	0.0932692223754322	0.0516957317817318
KEGG_PATHWAY	hsa03440:Homologous recombination	4	1.4336917562724014	0.07874846672492433	672, 675, 4683, 7517	218	41	8840	3.9561423137167155	0.9999999993549673	0.1410910028821561	0.07874846672492433
KEGG_PATHWAY	hsa05416:Viral myocarditis	5	1.7921146953405016	0.08905732523268126	595, 841, 857, 637, 836	218	69	8840	2.9384390373620533	0.9999999999646255	0.15846062006918457	0.08905732523268126
KEGG_PATHWAY	hsa05332:Graft-versus-host disease	4	1.4336917562724014	0.09285323191349067	3569, 356, 7124, 3553	218	44	8840	3.686405337781485	0.999999999987955	0.16408310844986707	0.09285323191349067
KEGG_PATHWAY	hsa04750:Inflammatory mediator regulation of TRP channels	6	2.1505376344086025	0.09604409245074848	5580, 3479, 1432, 3553, 239, 5290	218	99	8840	2.4576035585209897	0.9999999999951472	0.16819271833053487	0.09604409245074848
KEGG_PATHWAY	hsa05204:Chemical carcinogenesis - DNA adducts	5	1.7921146953405016	0.09648264462371768	1543, 7367, 2950, 9, 5743	218	71	8840	2.8556661067321363	0.9999999999957183	0.16819271833053487	0.09648264462371768
